id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
9411d2aa-8775-41e7-abf1-2bd8716fbd37,Sra. Ana Júlia Cardoso,1957-02-07,609.403.871-79,75703339,Cavalcanti,DF,Brasil,M,+55 (081) 4680 6424,60940387179@exemplo.com.br,2024-12-06
b64a0bf6-d75c-44a6-9599-b2c412987b06,Luiz Henrique Santos,1939-03-29,938.350.043-99,31910442,Novaes,ES,Brasil,F,+55 (084) 5852 2816,93835004399@exemplo.com.br,2025-04-20
3f0e933c-62a7-44da-9f10-5eeecba0e817,Maria Flor Marques,1990-01-10,761.076.693-54,55057-315,Melo,GO,Brasil,F,+55 (061) 5293 9965,76107669354@exemplo.com.br,2025-04-27
96bcec29-45d4-4696-9e63-27ce7db37374,Sr. José Pedro da Mata,1936-11-13,290.106.294-83,12886730,Sampaio,RO,Brasil,F,0800-898-2858,29010629483@exemplo.com.br,2023-12-02
552945e3-c8f9-4642-a604-6e4c2ee15c13,Davi Lucca Monteiro,1946-04-01,869.705.727-89,20798-576,Gomes,MG,Brasil,F,+55 31 5850-4805,86970572789@exemplo.com.br,2023-11-24
31f9164d-60bc-4f9f-8e5e-f300c397fc9b,Erick Mendonça,1991-06-03,640.474.932-84,27937618,Aparecida,RN,Brasil,F,+55 84 2518 7143,64047493284@exemplo.com.br,2025-07-27
166e1c45-1b14-42a4-9da7-29255f1fac36,Ísis Sá,1997-05-31,978.807.633-17,12270398,Araújo,RR,Brasil,F,+55 51 9923 6033,97880763317@exemplo.com.br,2024-10-02
5be4c996-00a9-4dcd-beab-221dd6744e8e,Sophia Oliveira,1956-11-08,121.391.961-02,79719-597,Ribeiro Paulista,AP,Brasil,M,+55 31 3383-1174,12139196102@exemplo.com.br,2025-08-28
64653300-f231-4c08-a037-9321fc66d4e4,Gabriel Aragão,1942-10-09,975.161.646-02,53012-566,Aparecida de da Cunha,PB,Brasil,F,41 8338 8748,97516164602@exemplo.com.br,2024-10-12
cee1764f-1486-4520-8345-7c97a5b8c0c3,Luiza Machado,1985-05-15,207.396.723-65,55517090,Macedo do Amparo,AM,Brasil,F,0900-134-0106,20739672365@exemplo.com.br,2024-09-02
17b22470-e793-45e3-8a5f-d05e2422db23,Pedro Pinto,2000-07-22,221.111.898-03,89514878,Sampaio Grande,MG,Brasil,M,0800 452 3131,22111189803@exemplo.com.br,2023-12-22
fa557fe5-1de6-402a-b02b-dd82a375672d,Luiz Felipe Aparecida,1981-12-23,796.190.333-08,78151667,da Conceição Grande,RJ,Brasil,F,(051) 7608 5797,79619033308@exemplo.com.br,2025-05-15
c525719c-4bb2-49ae-a738-027f5ff42631,Anna Liz Jesus,1979-02-02,205.241.660-30,57287303,Nascimento,PE,Brasil,F,+55 81 3074 1610,20524166030@exemplo.com.br,2025-07-25
b5d3183a-6f1f-4956-9b4e-7a485aa8b31c,Ravi Ramos,2001-10-11,840.485.569-25,19881388,da Mata,RN,Brasil,F,+55 (061) 9660 3009,84048556925@exemplo.com.br,2024-04-22
37d2bdad-6404-44b2-a43b-e1d34aa4339d,Melina Nogueira,1975-03-04,991.424.692-06,84279-696,Rezende de Cardoso,RJ,Brasil,F,+55 21 8512-5220,99142469206@exemplo.com.br,2025-03-01
98039e00-7771-494d-aa40-5e8a73e3c3d3,Sra. Lunna Barbosa,1992-07-01,155.586.521-65,39727739,Moreira das Pedras,MA,Brasil,M,0900-971-6148,15558652165@exemplo.com.br,2025-06-18
8619fdc3-859d-4d9c-b71d-d303e6b4bcd8,Emanuelly Sampaio,1988-04-10,213.690.416-88,86495-099,Mendes,PB,Brasil,M,(084) 8023 2723,21369041688@exemplo.com.br,2025-07-25
dba00cb4-5e18-46fd-9817-ed07bd2fdc08,Rebeca Sampaio,1985-07-01,217.114.070-16,84772458,Correia do Campo,GO,Brasil,M,+55 31 6055-9667,21711407016@exemplo.com.br,2024-02-22
9b460623-d936-4779-86da-e2d0ce6877c3,Zoe Porto,1997-08-27,492.964.827-19,32582621,Vasconcelos,AP,Brasil,F,+55 (031) 9541 2683,49296482719@exemplo.com.br,2024-04-24
9aa1cc8f-6ed9-47e5-b36a-b9a26d2212ce,Benjamin Novais,1946-08-19,922.006.735-79,53048675,Correia,TO,Brasil,M,41 5809 4508,92200673579@exemplo.com.br,2025-01-26
91cdf05f-b6ab-499c-8ae6-3876640f6ff6,Davi Ramos,1997-05-10,215.160.430-83,95076-301,Andrade de Jesus,GO,Brasil,M,84 0953-2546,21516043083@exemplo.com.br,2025-01-13
46a95a29-a831-4cec-9e4a-b971bae61b73,Sofia Pereira,1966-08-14,353.782.947-60,42163903,Leão do Galho,TO,Brasil,M,(084) 3826 4604,35378294760@exemplo.com.br,2025-07-21
c30b1c35-a6d6-4af8-b87f-58a9ed570b7f,Anthony Gabriel Ramos,2000-08-10,894.593.065-54,21400150,Monteiro,PI,Brasil,M,+55 61 6438 3060,89459306554@exemplo.com.br,2025-09-23
fdc8a5e9-8b23-4ca0-a366-02ec77a68a22,Alana Borges,1949-06-02,237.991.015-35,74835-569,Azevedo,PE,Brasil,M,+55 (071) 9512-0699,23799101535@exemplo.com.br,2023-11-20
68512b6c-00a7-4a4a-b723-be4f82261af5,Diego Marques,2004-04-15,531.024.231-76,28310-360,Barros,MA,Brasil,F,0800 834 5548,53102423176@exemplo.com.br,2024-06-01
6a4510bf-4d65-4d69-b24b-6af07af7e5a1,Maria Julia Monteiro,2003-05-28,661.417.172-14,00887-850,Cirino Paulista,PE,Brasil,M,+55 71 8007 8258,66141717214@exemplo.com.br,2024-02-25
6d385559-1876-49e2-8e96-12a9c635cf92,Mateus Cavalcanti,1940-05-03,896.737.067-90,37659-353,da Mata da Mata,AP,Brasil,F,+55 (011) 6933-9776,89673706790@exemplo.com.br,2024-01-19
6fade424-d80d-4252-b6db-bd1876efcc97,Maria Luiza Caldeira,1959-06-29,447.842.952-64,44836-828,Silveira de Sá,CE,Brasil,M,+55 (031) 3462 2357,44784295264@exemplo.com.br,2025-03-24
7e07db8e-a9bd-4444-ac39-2042f203ac1a,Juliana Leão,1956-08-01,541.276.722-10,67742-654,Leão Paulista,GO,Brasil,M,84 3413 0778,54127672210@exemplo.com.br,2025-06-27
5429abcd-eb0f-4106-a21c-7ae24da63b4d,Sr. Léo da Paz,1937-08-06,663.134.822-34,06225-136,Camargo,MT,Brasil,F,+55 51 0951 2537,66313482234@exemplo.com.br,2024-12-01
5fb6080b-fbef-4978-995f-200008028994,Srta. Ana Cecília da Mata,1935-10-26,315.108.237-74,60843-609,Souza da Praia,RJ,Brasil,F,0800 214 2281,31510823774@exemplo.com.br,2024-12-28
06a9da6d-e1e1-493d-bd58-0e709d04d45c,Enzo Machado,1973-07-25,604.661.279-73,05761987,Câmara,SC,Brasil,M,51 0554 0738,60466127973@exemplo.com.br,2025-03-22
dbaf96ce-d0e4-4015-811d-0e7196b88b5b,Mateus Pinto,1985-01-27,061.744.230-39,29413-079,Souza de Albuquerque,PE,Brasil,M,51 9364 7861,06174423039@exemplo.com.br,2024-07-16
3f3567e7-bcc5-47a0-9b56-710c709f0a12,João Guilherme Câmara,1956-06-16,559.358.049-08,69356-506,Sampaio,GO,Brasil,M,+55 21 4353 5036,55935804908@exemplo.com.br,2025-04-02
992b4523-442c-45ca-ae68-f00a0cf86f0f,Eduardo Sampaio,1984-03-27,025.493.265-71,50181384,Pimenta,AL,Brasil,M,+55 31 4135 9473,02549326571@exemplo.com.br,2024-10-16
421b2ee6-f775-46d3-af30-679b2df71d03,Sr. Benjamim Souza,1948-04-13,339.608.333-32,55672-132,das Neves do Sul,DF,Brasil,M,(084) 7819 0937,33960833332@exemplo.com.br,2025-08-06
dbcd9950-507e-4260-8f8e-f4715953f9fc,Davi Rezende,1986-11-22,125.024.576-66,27572253,Freitas de Minas,CE,Brasil,F,84 4510-9554,12502457666@exemplo.com.br,2025-10-28
8edcbe4e-307e-4d25-91a1-6e84b6eb84ef,Esther Duarte,1949-04-04,537.429.996-63,03190500,Cavalcante,RN,Brasil,M,71 8983-8132,53742999663@exemplo.com.br,2024-07-13
b061df37-1738-48d8-9c84-20309cae6137,Juliana Porto,2001-12-08,869.064.315-12,53949-071,Lopes,RJ,Brasil,F,+55 81 2490 2895,86906431512@exemplo.com.br,2025-01-27
d15bc8f7-0de0-4625-a3ff-ebd9f7694e62,Samuel Pacheco,1966-02-24,613.140.564-40,36236-697,Fonseca,PI,Brasil,F,61 7863 6234,61314056440@exemplo.com.br,2024-10-16
5198f140-b93a-4368-b443-1f32afaf0c49,Ravi Duarte,1998-08-26,339.510.609-63,09144125,Guerra de Cunha,PR,Brasil,M,+55 (081) 1584-0463,33951060963@exemplo.com.br,2025-06-02
1c080c35-4771-4a64-a40f-966946b139d0,Dr. Ravi Lucca Montenegro,1952-02-07,833.043.906-66,54777-997,Vieira dos Dourados,MA,Brasil,M,41 0379 7778,83304390666@exemplo.com.br,2025-01-03
d897a633-9feb-4815-b184-518354a60770,Dra. Eloah Carvalho,1965-04-18,785.136.054-74,65256032,Guerra,PR,Brasil,M,+55 11 3662-3424,78513605474@exemplo.com.br,2023-11-11
cbde7cd8-6fc1-4b14-b6d3-da1d42bab664,Yuri Rocha,1941-12-08,895.952.824-96,01893883,Novais de Goiás,BA,Brasil,M,+55 (031) 4320-3057,89595282496@exemplo.com.br,2025-03-15
9099461c-4e51-47b5-9d80-4948404765c2,Joaquim Leão,1949-03-08,723.869.846-95,53799-093,Correia,MA,Brasil,M,+55 (081) 6460-1992,72386984695@exemplo.com.br,2025-06-21
17e40437-52b2-4ee4-a6b2-7be65b0bc53b,Daniel Casa Grande,1996-08-22,255.747.231-11,62651620,Porto da Serra,RN,Brasil,M,0800-859-1237,25574723111@exemplo.com.br,2024-02-28
f984797d-abd6-4c27-8097-409cef2418f5,Dr. Vitor Hugo Pereira,1995-01-27,783.391.739-22,54373-849,Santos do Norte,ES,Brasil,F,+55 51 9789 9118,78339173922@exemplo.com.br,2024-08-28
e9eb8f81-d4d7-4bb8-b099-269ea138a344,Sophia Sampaio,1976-03-19,033.935.403-95,31039522,Machado,GO,Brasil,F,(051) 1075-8688,03393540395@exemplo.com.br,2024-05-25
f4167371-ba0f-4cce-b2fc-0247c1d855d7,Ana Beatriz Ferreira,1984-12-02,033.130.590-16,27785239,Barbosa de Goiás,PB,Brasil,F,(071) 2370-5781,03313059016@exemplo.com.br,2024-06-11
56269f5b-b62f-41f8-9f57-f1cdda3341a8,Srta. Bella Mendonça,1956-04-26,269.710.222-05,35768-129,Cavalcante,PB,Brasil,F,(031) 1798-7135,26971022205@exemplo.com.br,2025-09-06
a1d25bf8-c483-4c6c-9332-9ac049103fbf,Bento Albuquerque,1973-05-23,566.633.082-17,91744884,Garcia do Norte,DF,Brasil,F,+55 61 9324 5376,56663308217@exemplo.com.br,2025-04-24
79c1cd84-21e9-4559-a37b-ab1dffe489c3,Melina Lima,1970-04-16,622.990.390-87,82915147,da Costa,AC,Brasil,M,0500-453-9981,62299039087@exemplo.com.br,2025-09-13
a9e5f179-584f-45bb-bb91-6e247304d971,Pietra Albuquerque,2001-01-26,326.524.303-18,46529-387,Marques de Minas,AM,Brasil,M,(084) 7542 4583,32652430318@exemplo.com.br,2024-06-30
e8663e90-7658-4b71-aec9-c071cceb772f,Maysa Duarte,1978-02-08,296.452.029-51,95467550,Nogueira do Sul,PI,Brasil,M,0800-372-9872,29645202951@exemplo.com.br,2023-11-14
641bdf51-d520-46b5-96ea-df98da98d895,Bárbara Macedo,1951-10-11,477.610.711-05,60322-359,Pires,GO,Brasil,M,+55 21 8249 0138,47761071105@exemplo.com.br,2025-03-05
8165afe2-b56b-4628-9a8b-a11772896513,Hellena da Cruz,1964-03-08,829.983.433-89,99355187,Silva,PR,Brasil,M,0300-208-8485,82998343389@exemplo.com.br,2024-12-01
1650f16d-3d15-47c3-b25c-22392d65b9bc,Clarice Santos,1945-12-16,447.936.643-04,90691-700,Rodrigues do Sul,RS,Brasil,M,81 0656-3441,44793664304@exemplo.com.br,2025-03-25
bae413be-ae05-409f-8b19-e554b89b38cb,Miguel Siqueira,1963-07-29,995.004.582-52,62254905,Silveira,RS,Brasil,M,(011) 2799 9185,99500458252@exemplo.com.br,2025-02-05
318b7297-1187-458d-8556-c8c166e1b3e6,Sr. Calebe Leão,1940-07-27,844.631.979-90,87725-039,Andrade Verde,AL,Brasil,M,+55 (041) 4410-6916,84463197990@exemplo.com.br,2025-10-18
281c19c4-c40d-498a-b406-c2a2fcd5d8be,Benjamim da Conceição,1985-01-19,566.486.104-85,52442-002,Lopes,AL,Brasil,F,+55 (051) 2757-4358,56648610485@exemplo.com.br,2025-10-01
9c226e6b-101e-4f57-97e6-f4654447ece1,Pedro Lucas Barros,1943-07-31,661.565.960-20,96235475,Santos,TO,Brasil,M,0900 180 8335,66156596020@exemplo.com.br,2023-11-18
994e282b-f1fe-419d-a522-798c83d95e63,Maria Cecília Fernandes,1948-06-29,646.093.638-57,75963-989,Duarte,MT,Brasil,M,+55 (021) 6985-3208,64609363857@exemplo.com.br,2024-08-21
51decae4-8ee4-4c09-b69c-a13e4e723404,Isabelly Peixoto,1971-12-29,456.302.164-50,92197327,Santos,CE,Brasil,M,+55 71 3489 5518,45630216450@exemplo.com.br,2025-05-10
fba00a1d-9d80-4011-b802-0ba2e7fdd5e9,Erick Freitas,1936-09-10,402.213.071-46,71640-186,Araújo da Mata,PA,Brasil,F,+55 21 3438-2860,40221307146@exemplo.com.br,2024-03-12
2142d7cf-9435-4999-a0a0-a169b7b6e4fa,Ryan Costela,2005-01-08,235.995.212-34,98833-917,Casa Grande,MS,Brasil,M,0300-080-8064,23599521234@exemplo.com.br,2024-10-12
96ce921d-95df-4510-90ef-33c4dd7d6c0a,Nicole Albuquerque,1943-09-28,980.602.698-93,52545598,Viana,PB,Brasil,F,51 7179 3038,98060269893@exemplo.com.br,2025-09-03
764d9614-ab1f-4ff2-8a5c-37db6e45d923,José Miguel Cavalcante,1941-12-28,668.383.467-80,15818569,Aparecida,RN,Brasil,F,81 7573-3670,66838346780@exemplo.com.br,2024-06-20
e9a657d3-ca03-41b0-a93f-809df6929a5f,Sofia Mendes,2001-05-27,723.235.914-95,36948538,Alves,PE,Brasil,F,0500-539-8252,72323591495@exemplo.com.br,2024-08-02
5ed5f23d-cb74-4769-82ef-ab7f6d38b9d3,Diogo Garcia,1980-07-22,273.197.578-67,22198544,Azevedo da Serra,MS,Brasil,M,(041) 1116-2522,27319757867@exemplo.com.br,2025-10-10
86abff31-ce72-4bca-99ae-dc621d1a21fe,Davi Miguel das Neves,1979-10-15,684.348.386-07,50815152,Cirino das Flores,RN,Brasil,M,+55 61 7838-6451,68434838607@exemplo.com.br,2025-02-02
71c1b435-85b1-4465-b8c6-d8d2bd91d9c4,Dr. Antônio Pinto,1947-04-09,250.479.307-00,74109850,Duarte do Sul,PA,Brasil,M,71 9896-4221,25047930700@exemplo.com.br,2024-04-21
48385d91-d4c1-47c7-8397-333e52f46c0e,Dr. João Felipe Alves,1936-05-16,539.946.369-32,27926-014,Barbosa de Goiás,PR,Brasil,M,0300-231-7017,53994636932@exemplo.com.br,2025-08-09
494260de-b709-4c9f-a152-053b04afb5e9,Thomas Brito,1975-07-23,466.584.029-38,94400-568,Sá das Pedras,AC,Brasil,F,31 4728-4632,46658402938@exemplo.com.br,2024-11-13
c66d70a4-c13d-43a2-9c01-a03da1f2afd3,Raul da Costa,2005-08-09,302.665.114-98,62723-626,Barros,RR,Brasil,M,84 5787-6401,30266511498@exemplo.com.br,2025-02-04
d57ff00d-54a6-4568-a12d-a679a639707c,Anthony Gabriel Sales,1992-10-08,216.127.911-35,17513673,Nunes,SP,Brasil,F,(061) 6212-3555,21612791135@exemplo.com.br,2024-08-23
60337644-0409-456b-b133-14ae62fbf371,Enrico Melo,2003-07-26,519.550.624-20,75217-506,Pimenta,MG,Brasil,F,(051) 9063-1703,51955062420@exemplo.com.br,2024-07-01
25893bb1-72b6-4a86-a5b2-9c07f9ab8fc6,Calebe da Paz,1982-08-01,828.179.143-25,88476-022,Lopes da Mata,AL,Brasil,F,11 8783 9159,82817914325@exemplo.com.br,2024-07-22
a54a167e-ed1f-4bbd-870d-4820769047d1,Eduarda Farias,1946-04-01,688.980.487-10,70140-008,Lima dos Dourados,DF,Brasil,F,(071) 1913 1707,68898048710@exemplo.com.br,2024-11-05
1113809e-a521-4163-bab1-5ec2c496400f,Anthony Gabriel Sampaio,1989-05-26,430.125.118-26,63192553,Montenegro,MT,Brasil,M,+55 (031) 9599 1954,43012511826@exemplo.com.br,2023-11-20
786ca6a2-3e5b-4a20-85f6-05f850d3206d,Srta. Alana Costa,1953-07-19,349.520.877-59,13361-047,Alves de Cunha,GO,Brasil,F,(021) 8463-3835,34952087759@exemplo.com.br,2024-04-02
8d439f44-8356-4fde-999f-c068044a3097,Theo Cavalcante,2000-12-19,391.673.769-73,84806-843,Costa dos Dourados,SC,Brasil,F,21 9840-1797,39167376973@exemplo.com.br,2024-08-11
fbf79e4e-7996-4a2c-a527-96be45fb5ed8,Pietro Rezende,1940-04-10,186.536.198-84,59406-654,da Cunha,RN,Brasil,M,+55 (081) 1235-5649,18653619884@exemplo.com.br,2025-06-12
3a4427d6-3bd0-4121-b669-4e787498ee6f,Carolina Fonseca,1985-08-21,067.871.376-45,59471-986,Campos de Andrade,MS,Brasil,M,+55 (021) 5047 2831,06787137645@exemplo.com.br,2025-03-25
d1311b6d-4ca3-400e-b0b8-c86b95a8e8a9,João Felipe Vargas,1956-09-30,346.998.213-42,82453-953,Cavalcante de Martins,RJ,Brasil,F,(061) 8409-7649,34699821342@exemplo.com.br,2025-09-13
d31f1d99-7827-42ea-9800-a99d5d4a6b33,Luiz Gustavo Barros,1953-07-06,578.831.570-98,62222499,Cavalcante do Galho,RS,Brasil,F,71 5010-8571,57883157098@exemplo.com.br,2024-03-04
462cea6f-cb96-4e4c-a234-37663559462b,Isabelly Aparecida,1980-05-27,240.128.666-77,97613677,da Luz de Cavalcante,SP,Brasil,M,+55 41 3148-5678,24012866677@exemplo.com.br,2025-05-30
5ef5fcfb-adba-4a46-b003-9834c29008fc,Antônio Pereira,1935-11-20,684.644.443-10,18692-181,Teixeira,ES,Brasil,F,(081) 0642-9061,68464444310@exemplo.com.br,2024-01-30
0a87b353-e665-4f7c-bfd2-153a8e3292db,Lívia Fernandes,1944-12-07,752.299.382-12,18217-570,Moraes da Mata,AC,Brasil,F,+55 (084) 3388 7111,75229938212@exemplo.com.br,2025-03-08
1719620e-a456-4396-bdd0-f183f5b499fd,Camila Mendonça,1994-03-09,638.336.747-63,37514-407,Lopes de Jesus,MT,Brasil,M,+55 (021) 3648-3348,63833674763@exemplo.com.br,2025-04-12
7d7f46f1-f902-4379-ba9b-2ebc00cc4976,Sra. Natália Martins,1970-06-03,366.605.552-85,26045701,Albuquerque do Oeste,MS,Brasil,F,(061) 5864 6356,36660555285@exemplo.com.br,2024-06-16
12e4c865-d96a-48b9-a057-5e2784ab7c18,João Fogaça,1986-05-30,828.953.418-34,80637831,Castro de Martins,SE,Brasil,M,(021) 2952 7939,82895341834@exemplo.com.br,2024-07-04
be14e6b7-0d53-40b5-9305-595ae61099fa,Calebe da Rocha,1987-02-11,552.537.059-95,47374161,da Luz da Mata,MA,Brasil,F,(021) 9645-6286,55253705995@exemplo.com.br,2024-10-26
12513000-d5fe-4b7e-b7d1-5adfeeaab1c7,Maria Sophia Moraes,1958-05-03,365.899.193-58,25907708,Brito do Campo,SC,Brasil,F,+55 51 2508 5767,36589919358@exemplo.com.br,2024-06-10
469b0236-cb47-4030-8de3-3d3de7cbf229,Mirella Moraes,1936-03-09,539.995.395-53,46504401,Guerra,MT,Brasil,F,11 0264-3525,53999539553@exemplo.com.br,2025-02-27
2d2e507f-90e6-432e-b6ba-f1c6fca0c1f3,Camila Nascimento,1976-06-16,330.227.284-23,12591-976,Barros,PI,Brasil,F,(021) 6771-3240,33022728423@exemplo.com.br,2024-03-10
16a181c9-1bff-4a24-b3c9-dd930239fac6,Ágatha Martins,2005-02-02,897.313.158-95,40101-572,Machado da Serra,ES,Brasil,M,81 9199 4599,89731315895@exemplo.com.br,2023-10-30
e87d9770-840f-4648-a459-6252fb376dfc,Enrico Fernandes,1936-04-21,017.672.727-84,21036-982,Garcia da Serra,AC,Brasil,F,(061) 0880-5370,01767272784@exemplo.com.br,2024-12-25
0432eaf5-cff5-4a28-9943-0b121fe3320a,Valentim Araújo,1938-11-05,732.246.443-84,28264-782,Lopes do Sul,AL,Brasil,M,(041) 1425 5320,73224644384@exemplo.com.br,2024-07-29
67f17d6b-67d8-4983-a4c2-bce77a6c7b60,Dra. Stella Siqueira,1972-12-07,617.179.353-55,76594-079,Jesus,GO,Brasil,F,31 7130 9252,61717935355@exemplo.com.br,2025-04-08
3a75a6ac-c4d3-4fa1-84fd-4d57f9d1b42d,Sr. Luiz Gustavo Novaes,1987-08-28,725.702.060-68,60492041,Fonseca de Azevedo,SP,Brasil,F,+55 (061) 7364 3345,72570206068@exemplo.com.br,2023-11-24
eb3fa4de-79cb-4b16-9418-d83ee6c754bb,Eloah Borges,1987-02-14,144.569.427-76,86018565,Fogaça do Amparo,RO,Brasil,M,(011) 5085-9816,14456942776@exemplo.com.br,2024-02-10
b1c98ddb-b5b6-4897-99e7-5493c33694d4,Arthur Gabriel Albuquerque,1939-12-15,200.574.595-01,52413-153,Vieira dos Dourados,SP,Brasil,M,81 6285-4268,20057459501@exemplo.com.br,2024-05-04
7f06d678-d5a6-47a9-9e39-27cc6859742d,Sr. Arthur Duarte,1944-04-02,740.744.299-26,43505469,Rios,SE,Brasil,M,(051) 1999 9054,74074429926@exemplo.com.br,2024-02-05
0ea22df2-0f48-4273-ab9f-8ce22765dac7,Igor Aragão,1975-04-29,768.976.820-90,06398-052,Machado Grande,RO,Brasil,F,+55 51 4932 6466,76897682090@exemplo.com.br,2025-07-24
523d1a4e-70f6-4ce4-8035-bafd23bbaba0,Dr. Diego Ramos,1979-04-18,333.635.176-33,40022089,Dias,RR,Brasil,M,+55 (041) 3544-7531,33363517633@exemplo.com.br,2024-08-08
c0925a9e-2b22-4a90-81be-bf54ad9ef31d,Fernanda Machado,1981-06-17,520.228.782-64,08338-156,Macedo do Galho,PI,Brasil,M,81 6277 7243,52022878264@exemplo.com.br,2025-07-30
7299d79d-4de4-4090-bee1-44d38f4bd87f,Hellena Montenegro,1996-08-15,734.365.390-41,55050-439,Mendes,CE,Brasil,F,+55 31 9103-9466,73436539041@exemplo.com.br,2023-12-20
87cd418b-1925-4312-a561-76e126c78f6b,Ana Borges,1939-04-19,886.510.172-64,17160130,Vieira,PB,Brasil,M,(084) 6899 8823,88651017264@exemplo.com.br,2024-10-24
3afaf891-e342-4049-8de3-45fdb76dc052,Heloisa Rodrigues,2002-07-13,734.161.952-78,59674835,Novais das Flores,MG,Brasil,M,+55 84 9983 5558,73416195278@exemplo.com.br,2025-03-25
9dd7dac7-bcd4-4a5d-b72d-73ab3c528ca1,Cecília Câmara,1952-09-06,436.560.011-82,34143943,Gomes das Flores,RJ,Brasil,F,31 5624 5312,43656001182@exemplo.com.br,2025-01-13
a528f4c2-6cad-444e-8e0d-28f3f73ee742,Valentina Moreira,1959-08-19,719.858.831-71,11583-890,da Mota,PA,Brasil,M,+55 31 9086 3923,71985883171@exemplo.com.br,2024-04-05
ea69a177-71d3-4ad8-8185-cefbd9c80c1c,Maria Laura Leão,2002-05-25,777.194.269-91,08085031,Pereira da Mata,MA,Brasil,F,(081) 8575-9415,77719426991@exemplo.com.br,2024-03-29
820dc3ba-b808-4dad-9270-84d69e27c131,Vinicius Gomes,1964-02-18,998.482.332-65,38656-034,Gomes Alegre,SC,Brasil,F,+55 (011) 8902-1435,99848233265@exemplo.com.br,2025-10-26
72ebcd94-2981-4fb7-9289-fe40154ccf14,Mariane Garcia,2002-01-09,755.689.969-12,14689423,Duarte,MT,Brasil,M,(021) 6114-9811,75568996912@exemplo.com.br,2025-07-12
2d81790a-7043-404a-b849-b4fb15f99efc,Dr. Bryan Cavalcante,1995-10-12,610.703.885-89,09055272,Farias de da Mota,TO,Brasil,F,0300-383-9573,61070388589@exemplo.com.br,2024-04-23
2fad505b-a28f-4c25-a9e0-ea2dbb79a7dd,Diogo Vargas,1990-08-23,910.427.274-29,40985206,Nogueira do Oeste,RO,Brasil,M,+55 (041) 6174-1632,91042727429@exemplo.com.br,2024-06-09
2ed87dde-dc29-4051-8438-944a240442d7,Benjamin Brito,2006-02-14,932.262.617-70,08016-991,Macedo,PB,Brasil,M,0300-254-9576,93226261770@exemplo.com.br,2025-05-28
10563d1b-5556-4224-a1e8-ffc5f10e874d,Lorenzo Monteiro,1972-07-16,454.374.329-28,15740850,Oliveira Alegre,PR,Brasil,F,(081) 3636-7016,45437432928@exemplo.com.br,2025-01-19
68fde363-3017-45ad-83d6-12212d367c00,Gabriel Aragão,1940-12-06,309.150.348-79,22894-675,da Rocha do Galho,SC,Brasil,M,+55 71 5274-2760,30915034879@exemplo.com.br,2025-10-23
1b98d4ac-1d7e-4ca5-b35c-3025dd0aa822,Dr. Caio Mendonça,1978-07-19,080.588.544-76,93807-482,Fonseca,AC,Brasil,F,31 0779 1410,08058854476@exemplo.com.br,2025-07-26
88f0badb-f6e9-4df3-9e74-ac6773afe66e,Alícia Nascimento,1993-10-11,517.399.032-04,64488847,Farias,SC,Brasil,M,31 0356 2480,51739903204@exemplo.com.br,2023-12-11
60c311bd-ff3a-4513-8cdf-156269ee6f77,Rhavi Martins,1977-01-05,635.738.336-53,07211896,Sales,RN,Brasil,M,0300 686 8910,63573833653@exemplo.com.br,2023-11-13
7d21187a-214f-4af7-a19b-8b18e441f519,Dr. Marcelo Borges,2000-12-05,189.045.304-33,56350944,Brito do Oeste,PB,Brasil,M,(021) 7341-2052,18904530433@exemplo.com.br,2025-03-15
7e381f95-55d7-4465-ad83-cf22f615210d,Isabela Casa Grande,1979-02-25,871.029.747-53,34840-409,Camargo de Costela,BA,Brasil,M,+55 (041) 3165-8840,87102974753@exemplo.com.br,2025-04-04
883e51ae-39bf-4230-b711-fc5be3a36993,Bianca Teixeira,1950-04-05,735.149.711-44,01245245,Cunha da Praia,BA,Brasil,F,21 0307 7439,73514971144@exemplo.com.br,2024-09-11
5a8a5f6a-cd2c-4015-814b-485da39e81e5,Dra. Bárbara Novais,1964-06-14,412.666.145-36,34188-961,Lopes da Prata,TO,Brasil,F,0500-968-9738,41266614536@exemplo.com.br,2025-04-02
887728e5-50a4-4859-9ec5-eb9830581a19,Joaquim Costa,1974-08-04,110.686.815-85,30804-730,Oliveira do Campo,MT,Brasil,M,+55 (081) 3481 3966,11068681585@exemplo.com.br,2024-05-11
c3814685-e4d8-43e5-971b-cd2fc9b44305,Bella Barbosa,1935-06-13,355.973.825-61,73380-316,Gonçalves do Galho,AM,Brasil,F,(061) 6454 3030,35597382561@exemplo.com.br,2025-03-21
e128e2d7-658b-4e98-8b26-7455c31b7386,Sr. Guilherme Silveira,1980-06-01,659.771.987-27,10382070,Mendonça da Mata,AL,Brasil,M,(031) 5677 0542,65977198727@exemplo.com.br,2024-11-23
5c7d06bf-0008-4736-85d7-80d70c18c84b,Letícia Nunes,1939-01-04,580.853.854-06,34024580,da Cruz,AP,Brasil,F,31 6332-5271,58085385406@exemplo.com.br,2024-03-12
cc1abee8-19d6-4a3e-a2cb-578e90572142,Maria Helena Moreira,1938-12-30,396.128.805-80,34728-358,Vasconcelos,PI,Brasil,M,+55 (061) 8282 0629,39612880580@exemplo.com.br,2024-07-30
